PHONE_ID,PHONE_TOESTELMERK,PHONE_MODEL,PHONE_TITLE,PHONE_TITLE_DETAILS,PHONE_TILDSDUUR,PHONE_GARANTIE,PHONE_PRICE,CURRENT_LINK
3740,Samsung,Galaxy Nexus I9250,"Achterkant/backcover vervangen
","Wanneer uw Samsung beschadigingen heeft aan de achterkant, dan kunnen we deze voor uw vervangen.",Direct,3 maanden,€ 19.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-nexus-i9250
3741,Samsung,Galaxy Nexus I9250,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-nexus-i9250
3742,Samsung,Galaxy Grand Prime SM-G530H,"LCD display vervangen
","Het LCD display zit onder het touchscreen, als uw lcd display defect is zult u geen beeld meer hebben,het scherm kan geheel wit zijn of lijnne weergeven, bij een breuk in het lcd scherm ziet u zwarte/ of grijze vlekken.  U Krijgt 3 maanden garantie en wij",1 uur alleen op afspraak,Levenslang,€ 59.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3743,Samsung,Galaxy Grand Prime SM-G530H,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",5 Werkdagen,Levenslang,€ 49.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3744,Samsung,Galaxy Grand Prime SM-G530H,"Touchscreen glas vervangen (Originele Onderdeel)
",Het touchscreen is de glasplaat met daaronder de digitizer. Deze dient vervangen te worden wanneer het glas gebroken is en/of het scherm niet meer reageert op aanraking.,1 uur Alleen op afspraak,Levenslang,€ 49.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3745,Samsung,Galaxy Grand Prime SM-G530H,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.

Dit alles binnen 1 werkdag. 80% Kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3746,Samsung,Galaxy Grand Prime SM-G530H,"Software herstel
",Komt uw Samsung niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur Alleen op afspraak,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3747,Samsung,Galaxy Grand Prime SM-G530H,"Accu vervangen
","Met deze accu nieuwe Originele Nokia BP-3L Accu kunt u weer onbezorgd dag en nacht bereikbaar zijn.

En omdat over de kwaliteit van de Nokia BP-3L batterij geen twijfel mag bestaan, krijgt u bij DoctorPhone maarliefst 12 maanden garantie op de werking van deze batterij.",1 uur alleen op afspraak,3 maanden,€ 25.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3748,Samsung,Galaxy Grand Prime SM-G530H,"Steun War Child
","DoctorPhone komt in actie voor War Child!

DoctorPhone verlaagd elke reparatie van een toestel met 1 euro en geeft de klanten de keuze om die euro te doneren aan War Child. Een ontzettend mooi initiatief! Dus werkt je toestel niet goed? Laat het dan repareren bij DoctorPhone en steun daarmee ook de verlaten oorlogskinderen!",,,€ 1.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-prime-sm-g530h
3749,Samsung,Galaxy Grand Neo GT-i9060,"LCD vervangen
",Wanneer uw Samsung toestel val of druk schade heeft kan het voorkomen dat het touchscreen geen barsten bevat maar het LCD daaronder wel. Dit resulteert in geen of slecht beeld bijvoorbeeld lijnen of zwarte vlekken.,1 uur alleen op afspraak,Levenslang,€ 69.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3750,Samsung,Galaxy Grand Neo GT-i9060,"Touchscreen vervangen
","Wanneer uw Samsung een glasbreuk of een niet werkend Touchscreen heeft dient ze vervangen te worden, wij vervangen dit voor een nieuw, origineel exemplaar.",1 uur alleen op afspraak,Levenslang,€ 59.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3751,Samsung,Galaxy Grand Neo GT-i9060,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de defecte oplaad connector module vervangen voor een nieuw, origineel exemplaar.",5 dagen,6 maanden,€ 45.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3752,Samsung,Galaxy Grand Neo GT-i9060,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel? Veel mensen weten niet dat de kosten voor het reparatie van het toestel vaak bij de verzekering gedeclareerd kunnen worden. Bij ons kunt u terecht voor een officiële factuur van de reparatiekosten.

De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3753,Samsung,Galaxy Grand Neo GT-i9060,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 dag,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3754,Samsung,Galaxy Grand Neo GT-i9060,"Luidspreker
","Heeft u problemen met uw Samsung met het horen van bijvoorbeeld uw ringtone of muziek, werkt deze niet of hoort u geruis? Bij deze reparatie wordt de luidspreker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,Levenslang,€ 29.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3755,Samsung,Galaxy Grand Neo GT-i9060,"Camera vervangen
","Werkt de achter camera van uw Samsung niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de defecte camera-unit inclusief de flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,Levenslang,€ 29.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3756,Samsung,Galaxy Grand Neo GT-i9060,"Software herstel
",Komt uw Samsung niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt het toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 25.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3757,Samsung,Galaxy Grand Neo GT-i9060,"Accu vervangen
","Laadt uw Samsung niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar.",Direct,3 maanden,€ 25.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3758,Samsung,Galaxy Grand Neo GT-i9060,"Achterkant/backcover vervangen
","Wanneer uw Samsung beschadigingen heeft aan de achterkant, dan kunnen we deze voor uw vervangen.",Direct,3 maanden,€ 19.00,https://www.doctorphone.nl/reparatie-samsung-galaxy-grand-neo-gt-i9060
3759,Samsung,Grand Prime SM-G531F,"Touchscreen glas vervangen
",Het touchscreen is de glasplaat met daaronder tegenaan de digitizer. Deze dient vervangen te worden wanneer het glas gebroken is en/of het scherm niet meer reageert op aanraking.,1 uur alleen op afspraak,Levenslang,€ 59.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3760,Samsung,Grand Prime SM-G531F,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 49.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3761,Samsung,Grand Prime SM-G531F,"Koptelefoon aansluiting
",,,,€ 39.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3762,Samsung,Grand Prime SM-G531F,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 39.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3763,Samsung,Grand Prime SM-G531F,"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3764,Samsung,Grand Prime SM-G531F,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3765,Samsung,Grand Prime SM-G531F,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3766,Samsung,Grand Prime SM-G531F,"Luidspreker
","Deze speaker zorgt voor de geluidweergave van bijvoorbeeld muziek, wanneer deze niet meer werkt of kraakt dient de luidspreker vervangen te worden.",1 uur alleen op afspraak,3 maanden,€ 29.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3767,Samsung,Grand Prime SM-G531F,"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 29.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3768,Samsung,Grand Prime SM-G531F,"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 25.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3769,Samsung,Grand Prime SM-G531F,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 19.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3770,Samsung,Grand Prime SM-G531F,"Backcover vervangen
",,,,€ 15.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3771,Samsung,Grand Prime SM-G531F,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-grand-prime-sm-g531f
3772,Samsung Tablet,Galaxy Tab A 8.0 T350,"Touchscreen glas vervangen
",Het touchscreen is de glasplaat met daaronder tegenaan de digitizer. Deze dient vervangen te worden wanneer het glas gebroken is en/of het scherm niet meer reageert op aanraking.,1 uur alleen op afspraak,Levenslang,€ 89.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3773,Samsung Tablet,Galaxy Tab A 8.0 T350,"Achter camera
","Werkt de achter camera van uw toestel niet? Gaat camera lens niet open? Heeft u problemen met flits? Bij deze reparatie wordt de kapotte  camera-unit inclusief het flits vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 59.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3774,Samsung Tablet,Galaxy Tab A 8.0 T350,"Prijsopgave voor verzekering
","Heeft u uw toestel laten vallen of derden en daardoor schade aan het toestel. Veel mensen weten niet dat de kosten voor het repareren van het toestel vaak bij de verzekering gedeclareerd kunnen worden.

Bij ons kunt u terecht voor een officiele factuur van de reparatiekosten. De kosten voor de factuur worden in mindering gebracht op de totale reparatiekosten als u het toestel bij ons laat repareren.",Direct na reparatie onderzoek,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3775,Samsung Tablet,Galaxy Tab A 8.0 T350,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3776,Samsung Tablet,Galaxy Tab A 8.0 T350,"Software herstel
",Komt uw toestel niet verder dan het Logo of zitten er andere fouten in de software van het toestel? Bij deze reparatie wordt toestel volledig gewist en komt er nieuwe software op.,1 uur alleen op afspraak,3 maanden,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3777,Samsung Tablet,Galaxy Tab A 8.0 T350,"Touchscreen / lcd scherm vervangen
","Wanneer uw toestel een glasbreuk, niet werkend Touchscreen of defect LCD display heeft (wit of zwarte vlekken/strepen) dan dient altijd het gehele scherm vervangen te worden.",1 uur alleen op afspraak,Levenslang,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3778,Samsung Tablet,Galaxy Tab A 8.0 T350,"Oplaad connector vervangen
","Laadt uw toestel niet meer op? Kunt u geen verbinding maken met uw Pc of Mac? Bij deze reparatie wordt de kapotte oplaad connector module vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3779,Samsung Tablet,Galaxy Tab A 8.0 T350,"Accu vervangen
","Laadt uw toestel niet of nauwelijks meer op? Valt het toestel vaak uit? Geeft het telkens andere percentages weer? Waarschijnlijk is dan de accu van de smartphone of tablet aan vervanging toe. Wij vervangen snel uw oude accu door een nieuw, origineel exemplaar!",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3780,Samsung Tablet,Galaxy Tab A 8.0 T350,"Anders
",Omschrijf de klacht zo duidelijk mogelijk bij de klachtomschrijving.,Wordt bij het ontvangst aangeven,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3781,Samsung Tablet,Galaxy Tab A 8.0 T350,"Voor camera
","Werkt de camera van uw toestel niet? Gaat camera lens niet open? Bij deze reparatie wordt de kapotte smartphone of tablet camera-unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3782,Samsung Tablet,Galaxy Tab A 8.0 T350,"Oorspeaker vervangen
","Verstaat u tijdens het bellen uw gesprekspartner slecht, of zelfs niet?
Bij deze reparatie wordt de oor speaker unit vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3783,Samsung Tablet,Galaxy Tab A 8.0 T350,"Microfoon vervangen
","Hoort de tegenpartij u nauwelijks of niet? Geen geluid tijdens het opnemen van video's
Bij deze reparatie wordt de microfoon vervangen door een nieuw, origineel exemplaar.",1 uur alleen op afspraak,3 maanden,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3784,Samsung Tablet,Galaxy Tab A 8.0 T350,"Backcover vervangen
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3785,Samsung Tablet,Galaxy Tab A 8.0 T350,"Luidspreker
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3786,Samsung Tablet,Galaxy Tab A 8.0 T350,"Koptelefoon aansluiting
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3787,Samsung Tablet,Galaxy Tab A 8.0 T350,"Home button vervangen
",,,,€ 0.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-80-t350
3788,Samsung Tablet,Galaxy Tab A 9.7 T555,"Waterschade reparatie
","Bij waterschade wordt uw toestel intern schoongemaakt in een ultrasoon bad, en wordt bekeken welke onderdelen vervangen dienen te worden voor volledig herstel.
 
Dit alles binnen 1 werkdag. 80% kans op volledig herstel na waterschade.",1 werkdag,,€ 35.00,https://www.doctorphone.nl/reparatie-samsung-tablet-galaxy-tab-a-97-t555
